Geneid	CG-in_S31	CG-out_S32	Nav-in_S36	Nav-out_S1	QB-in_S33	QB-out_S34
ENSG00000176624	29.82433965699318	32.742073705353874	25.194959420858826	26.67984560232245	30.632349812320655	28.20825386729849
ENSG00000207154	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227115	0.0	0.0	0.15857916170947733	0.0	0.048843311972285565	0.0
ENSG00000266201	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000266003	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265402	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265712	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215457	0.0	0.0	1.1392034634059718	0.0	0.0	0.0
ENSG00000266335	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187323	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000280098	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000273762	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000263872	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264263	0.0	1.4888369401273542	0.0	0.0	0.0	0.0
ENSG00000263438	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000260433	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000242945	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264296	3.2877640077209946	0.0	0.0	0.0	1.4713361730078385	0.0
ENSG00000134046	56.02921408166524	45.906403580408735	60.97973788627492	44.77260156648361	48.908632546128025	43.7844136277813
ENSG00000207233	0.0	0.0	5.492903521228794	0.0	0.0	0.0
ENSG00000277324	1.3039705734722304	0.40427717269055313	0.42102469057546915	0.35613496732199984	0.3890342228095592	0.0
ENSG00000101751	10.195505111051167	8.117941972876856	4.713422755466837	8.100519396090643	6.567494109799004	6.714904529020413
ENSG00000174448	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000166845	2.2928113399275	0.5611996714270875	2.3377913369795924	0.39549663477593244	3.348248516437336	0.47686677659902466
ENSG00000264350	0.0	6.021225501223016	0.0	5.304204867282528	0.0	0.0
ENSG00000283613	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264564	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267428	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000178690	0.0	0.0	0.0	0.0	0.3063849307386467	0.0
ENSG00000041353	22.54033848269698	55.021459561969685	24.598333556719155	51.534004420326895	29.777135869497975	73.70831979969766
ENSG00000267524	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267311	0.0	0.6185440742165462	0.0	0.0	0.5952223608986255	0.6569923635780199
ENSG00000267112	1.290171943065117	1.1999973221132292	0.0	0.0	0.0	0.0
ENSG00000166510	16.099253678734176	44.6593597986464	21.613196828124575	39.91977350405586	20.729365618940548	43.807946405376086
ENSG00000267647	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267013	0.0	0.0	0.0	0.0	0.0	0.2279784226926883
ENSG00000252437	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000196628	1.3932354844419228	0.2445013948678313	1.2476873349751048	0.6030797829553658	1.0117154545962694	0.36357921514666913
ENSG00000267028	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264571	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267402	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000242320	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267284	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267325	0.0	0.0	0.17140410117041957	0.0	0.3167608113151853	0.17481654570290805
ENSG00000267172	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000260930	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267327	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000206129	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267057	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267399	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000201816	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267712	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267732	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000091164	24.474897492421157	27.582094582253145	25.52610316649632	23.077375663946952	24.108138816357854	26.418094421445783
ENSG00000091157	3.3560583282585914	2.2977647207101217	4.785903068005769	3.2844566649835354	4.005064439333175	4.052304115862898
ENSG00000206865	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267146	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000212539	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267225	0.0	0.0	0.0	0.0	1.1588399946698904	0.0
ENSG00000258609	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267789	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228075	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267726	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000202240	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000177511	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000277837	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000119547	0.0	0.46103137230628366	0.5237781600876047	0.4799727085153402	0.5646436095748941	2.0032722679014405
ENSG00000066926	29.27418310250568	13.99433496774301	31.99957074808405	21.03775956862493	28.543527031691298	23.91199570545532
ENSG00000278703	0.0	0.0	1.4731487614106333	0.0	0.0	0.0
ENSG00000134440	220.58532582249862	127.62671445744682	226.66387795157178	122.39624608766029	191.18734380148072	126.1926638185808
ENSG00000267040	1.2207384092080458	1.7031251104836067	0.5912261612336376	1.250261055492127	2.1852135068451837	0.602996745878867
ENSG00000267787	0.0	0.33484177245974456	0.0	0.29496808563136107	0.6444336584532363	0.0
ENSG00000081923	79.81868827355673	114.77084385050159	87.44990738685294	117.9837548295349	100.78934816514031	135.6511953285611
ENSG00000202159	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231544	0.0	1.385740288468841	0.0	0.0	0.0	0.0
ENSG00000267209	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235028	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000049759	14.668268238400026	22.374604896037088	16.56273263416293	21.530118536341128	16.05446505362778	21.488223452689294
ENSG00000267743	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267504	0.0	1.8539468164528636	0.0	0.544391598549433	0.0	0.0
ENSG00000267396	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267675	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267391	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000284440	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000207778	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000276403	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000198796	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000274354	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267257	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267579	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000252284	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000239659	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000275418	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267226	1.2101364627260898	0.0	0.0	0.0	0.0	0.0
ENSG00000172175	11.124611625203412	7.5878540348592	9.534870499430703	7.126211460864277	9.715564987571113	6.12789190728992
ENSG00000267476	0.0	2.031040243696122	0.0	0.0	0.9772307417738627	0.0
ENSG00000266946	0.0	0.0	0.0	0.4482985415130334	0.48971174045511445	0.0
ENSG00000267705	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267501	0.0	0.0	0.0	0.8099664189228725	0.0	0.9766102701835432
ENSG00000201598	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267593	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000199713	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000074657	2.3260015634910056	1.3094439860830576	1.7787245106815694	1.3039707053866678	1.3696439565485903	0.6651834657596888
ENSG00000251870	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224367	0.6931719757276575	0.4298158443703101	1.1190533073886837	0.5679486576149012	0.41360997914623376	0.0
ENSG00000267215	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000166562	58.21732864702587	37.70774116815567	63.77418067409375	34.678987841002794	37.44715274285744	44.53741183377488
ENSG00000134443	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000134438	0.0	0.36531462101379913	0.0	0.16090608053769817	0.0	0.0
ENSG00000166569	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000074695	164.42342469380202	307.27024676907666	153.40274448934886	254.29378685656857	175.41775592435772	198.32101390288477
ENSG00000267677	1.7542625700669576	0.0	0.0	1.437350479623323	0.0	0.0
ENSG00000183287	2.002051824680338	0.41380476304588776	0.8618939385598474	0.09113199787181477	0.696854520133711	0.10988164815809974
ENSG00000267000	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267061	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267269	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267774	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000273664	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224161	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267486	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267669	0.0	0.0	0.0	0.0	0.0	3.2436786352595237
ENSG00000141682	25.52981850290732	24.963165769276277	17.43720379557866	20.649613669004598	21.385393995597152	17.78435704540054
ENSG00000267066	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267497	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000239398	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256704	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267462	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267742	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000252555	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267686	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000242060	0.0	0.0	1.793884947439277	0.0	0.0	0.0
ENSG00000202468	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267620	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267401	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000166603	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267400	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000266915	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267687	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267382	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267098	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267153	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267513	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101542	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000206769	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000243256	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267316	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267279	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267175	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267038	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000260440	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000176641	0.06880431637677965	0.19198602755028243	0.06664640276885954	0.0	0.0	0.0
ENSG00000197563	7.121643212535675	6.12261960533244	6.525406356456352	5.803558785483256	6.443047920688695	7.644109434673484
ENSG00000267597	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000134444	17.313045407355855	18.012420047110464	18.626029910292104	19.007312988867334	18.986980829413593	17.91517997969998
ENSG00000266900	0.0	0.4244532012714915	0.0	0.0	0.40844953024858893	0.0
ENSG00000267560	0.0	0.0	0.0	0.9409343014174658	1.0278565101860095	1.1345237047658117
ENSG00000141655	20.972785072032856	21.245913250398317	24.015811650488605	27.973948549975415	18.26212844139465	21.442233268459212
ENSG00000199867	0.0	0.0	0.0	0.0	0.0	7.0852117640766865
ENSG00000267341	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000241088	1.330049984941675	0.0	1.2883355531609355	0.0	0.0	1.3139847271560399
ENSG00000267487	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000266920	0.6656301107533407	0.0	0.0	0.5453823020954738	0.0	0.6575901728260437
ENSG00000141664	7.147313060263032	8.442658247977676	7.684698145625316	8.140024020557565	7.356680865039192	9.108667942522818
ENSG00000278017	0.0	1.671740741125801	0.0	0.0	3.2174181670195976	0.0
ENSG00000279236	0.0	0.522178420290254	0.0	1.3799888334679793	0.0	1.1092733690496117
ENSG00000243549	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000081913	9.2021069292891	12.950047670646136	13.56402286061475	14.358253976224102	13.10635104450813	12.806392385649
ENSG00000206746	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171791	0.31089141169482415	0.0	0.12045636281147719	0.10189122821979187	0.11130379889307064	0.12285450062657408
ENSG00000267766	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000283125	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000119537	17.359344536632726	18.84922240552516	22.29306070996293	16.540257011784803	20.950702233713027	17.227266743879788
ENSG00000267390	1.8637643101093535	0.8667496581378356	1.8053109662127758	1.5270704458673265	0.8340695503038064	4.603131209782305
ENSG00000119541	62.72657518786346	66.54186772915892	73.73220506444797	79.03695489030467	74.04759289232494	82.56939948281813
ENSG00000267430	0.6344557603798102	2.360445729881009	0.6145572890186596	0.5198396791005426	0.5678617493395386	0.0
ENSG00000206075	15.414262963337768	3.281942409526737	12.952040595372695	6.847393183582548	9.640819148345344	1.4677666411491688
ENSG00000269989	1.7500657696600987	0.0	0.0	0.0	0.0	0.0
ENSG00000214318	3.5511043287277735	0.0	0.0	0.0	0.0	0.0
ENSG00000166634	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000197641	0.0	0.0	0.0	0.0	0.0	0.1593586769428494
ENSG00000206073	0.3634016352299659	0.0	0.0	0.8932565573814093	1.3010324828385258	2.1540733232066227
ENSG00000206072	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000057149	0.0	0.0	0.0	0.0	0.0	1.2200758580796094
ENSG00000166396	0.2774089843450593	10.578815982998194	3.7619202727869565	20.911078422551824	5.710703727999706	33.16104800615641
ENSG00000197632	7.986107988186912	1.9807816059336272	28.879719823403793	1.5267925946217173	35.73933389675153	4.733787772505384
ENSG00000242550	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000221887	0.7515693408060836	0.0	0.24266594323236798	0.0	0.4484552034167726	0.0
ENSG00000283667	0.4546472913100816	0.42287040499577433	0.0	0.37251407706831924	0.8138528241000473	0.44915574887248105
ENSG00000166401	20.44487195666992	10.435559534328235	21.614968508639077	11.031444478581454	19.637874756300935	13.42423046915552
ENSG00000237314	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000179676	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267134	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236392	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000266952	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000275448	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000263863	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264131	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264232	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265217	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000081138	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000263720	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000263622	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264685	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000071991	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000238680	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000263354	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264054	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265936	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000260578	0.0	0.0	0.0	0.18872013539134938	0.0	0.0
ENSG00000171451	0.23025731561785373	0.0	0.0743452475331565	0.06288691113240223	0.41217790178689834	0.37912684919516415
ENSG00000263424	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265533	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264040	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000263594	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265472	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264104	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265555	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265240	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264634	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264869	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264699	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000260747	1.6550395740224464	3.0787261612588277	0.0	1.35605237557223	0.0	6.540195474532325
ENSG00000265425	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000263355	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264697	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000166479	22.03107543474164	10.958362346667371	19.206102229589174	14.12695128984243	21.347571644642336	13.721393477896319
ENSG00000150636	0.25203358887783683	0.23441808152909593	0.12206452269397323	0.20650306632314408	0.0	0.12449467699152834
ENSG00000276092	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000263637	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000207072	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264444	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264472	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000273584	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264236	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264705	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278532	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000206052	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264845	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265643	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000279221	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000266840	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000150637	0.0	0.0	0.10391326502984523	0.0	0.0	0.05299102507228494
ENSG00000176225	1.930751026114681	1.3732619564192845	1.9802083490596585	1.1476934508155177	1.7619789392641605	1.0098159291138638
ENSG00000170677	17.725849983138133	17.055443222882708	20.24865621236397	22.436502941285987	21.44551153237695	20.772552671952102
ENSG00000266258	0.7033918189595396	1.3084586185350016	0.6813313021524178	0.5763222596181977	0.0	0.6948957691690595
ENSG00000266304	0.0	0.0	0.0	0.0	1.7050640546575209	0.0
ENSG00000266278	0.5548179686901186	0.0	0.0	0.0	0.7448743993043094	0.0
ENSG00000265698	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214255	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278971	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000239748	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000263417	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265781	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265639	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265484	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000263733	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000260676	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264388	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265946	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265352	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000260457	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265995	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000271313	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000141668	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264315	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000166342	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265579	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000252598	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000263750	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000263958	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000263711	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000261780	0.0	0.0	0.3114657381268196	0.0	0.0	0.0
ENSG00000265380	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000241866	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000263655	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278902	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000141665	0.35407913442300154	0.0	0.0	0.19340921265018576	0.0	0.34980232329904254
ENSG00000075336	20.507491127268914	7.185467836040908	16.73500387314464	9.43716634029184	16.59490914026122	7.354580414093426
ENSG00000260569	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000243856	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000166347	48.62187451663194	72.25535255451311	56.07503666635726	74.27025911128274	52.93919054357688	83.88592500060383
ENSG00000206043	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235297	1.7669746176761385	6.573898373315951	0.0	0.0	1.5815086883779905	5.2368956517088545
ENSG00000259779	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187773	2.85529856252116	3.5409757045964136	0.7375327132329061	4.834928350270803	0.8518665066204633	1.504432162239546
ENSG00000133313	37.91001687329538	31.183016165559003	52.74912025982189	44.062774784988875	55.42782163904908	60.56994925187974
ENSG00000276934	0.0	0.0	1.4670487665393677	1.2409423395505708	0.0	1.4962559004882443
ENSG00000150656	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264340	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264247	7.819641814194775	3.6365498751373644	9.278632591578624	7.528228768075229	4.549267643426159	3.6694656330252853
ENSG00000215421	3.5406170640982246	2.4559092036161476	3.836470925327478	2.851825980325651	3.9209479557144897	3.201423002176734
ENSG00000278607	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000273669	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000283452	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278911	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000180011	16.9496991460938	15.681612669851878	12.943373615488374	16.606446475500945	11.237494615469943	13.02386480207991
ENSG00000179981	4.063550853643808	3.368716066557932	2.909295356129633	4.704671507087328	3.637030728350495	3.665384276935699
ENSG00000276993	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264116	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000206026	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000266774	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000261194	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000266460	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000275827	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264108	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000263547	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000266743	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264260	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264595	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000266014	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265717	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264212	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000266614	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101493	9.970923581892075	16.809162927169865	10.08937481391094	16.77696050878336	12.031937951230582	12.576962247879097
ENSG00000263982	0.0	1.7095439237140724	0.0	0.0	3.2901738542135073	1.8158080400397536
ENSG00000280205	0.0	0.1807167281907572	0.18820306885485114	0.0	0.0	0.19194996014231658
ENSG00000265778	1.0502907275203464	1.9537644842446544	0.5086752004583737	3.4422119167432914	5.640298035794585	3.631616080079507
ENSG00000275763	1.0571206527715626	1.6387246667586726	0.341322039613928	1.732298121395739	0.0	1.3924693640381927
ENSG00000263812	0.7228532526856929	0.22411017181758924	0.0	0.5922679347854997	0.0	0.0
ENSG00000266256	0.0	0.0	0.0	0.12162645089345082	0.0	0.0
ENSG00000266312	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000276397	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265934	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265836	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265626	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264278	3.9542026579347094	0.5254042329252516	0.5471695399525209	2.3141897683510644	1.5167828501663818	0.5580630115334533
ENSG00000252097	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278107	2.4966808591055334	0.0	1.209188659110093	0.0	0.0	1.2332621159314368
ENSG00000130856	5.736827741458042	2.972836744778158	5.001212964040602	4.230409416332547	6.455021794195266	3.4814854130898887
ENSG00000244229	0.0	0.0	0.0	1.3029894565280993	1.4233578195401912	0.0
ENSG00000275355	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265261	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000266844	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000197971	10.571092950422823	15.643865170085952	11.191182323186855	18.73952926681186	12.48639978140818	19.25624676702486
ENSG00000279811	0.18297335960928493	0.0	0.0	0.14991874687416848	0.0	0.18076328162476785
ENSG00000275178	0.0	1.884760336947925	0.0	0.0	0.0	0.0
ENSG00000279433	0.0	0.0	0.0	0.5318324312359589	0.580962375322527	0.32062626439033803
ENSG00000278330	0.2340887973497348	0.2177275141242243	0.45349411471264933	0.5754001440028086	0.8380730841452647	0.23126131197946304
ENSG00000265844	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000166573	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264015	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000199392	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264736	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264693	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000271702	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000252260	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265843	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264334	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000199728	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000266213	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265644	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265378	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000201723	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000266273	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000266586	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265101	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000263146	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256463	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000166377	4.21262650915637	1.6401731176493393	4.3651921112858805	3.652279272148536	4.033514324557446	2.9035419844749777
